"DATE","RENTED_BIKE_COUNT","TEMPERATURE","HUMIDITY","WIND_SPEED","VISIBILITY","DEW_POINT_TEMPERATURE","SOLAR_RADIATION","RAINFALL","SNOWFALL","FUNCTIONING_DAY","AUTUMN","SPRING","SUMMER","WINTER","HOLIDAY","NO_HOLIDAY","-1.66122994540396","-1.51677516754275","-1.37232038968153","-1.22786561182032","-1.08341083395911","-0.938956056097891","-0.794501278236677","-0.650046500375463","-0.505591722514249","-0.361136944653035","-0.216682166791821","-0.072227388930607","0.072227388930607","0.216682166791821","0.361136944653035","0.505591722514249","0.650046500375463","0.794501278236677","0.938956056097891","1.08341083395911","1.22786561182032","1.37232038968153","1.51677516754275","1.66122994540396"
"08/06/2018",2.50305920721778,0.697692862946919,0.921980318059549,-0.0240361632323305,-1.31321303719569,0.982069257195211,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"08/06/2018",2.19637337804121,0.639085108339014,0.971090410522072,-0.796013394818817,-1.45787880463251,0.951442251967144,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"08/06/2018",1.46779993613949,0.597222426476224,1.0202005029846,-0.313527625077263,-1.52363597164925,0.928471998046093,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"09/06/2018",0.806168071164646,0.57210481735855,1.21664087283469,-0.217030471128952,-1.72090747269947,0.966755754581177,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/06/2018",0.466789843954018,0.57210481735855,1.11842068790964,-1.08550485666375,-1.67323352661233,0.93612874935311,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/06/2018",0.00442592890100679,0.546987208240876,1.26575096529721,-0.989007702715439,-1.73405890610281,0.959099003274161,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/06/2018",-0.30225990027557,0.521869599123202,1.26575096529721,-1.08550485666375,-1.66994566826149,0.93612874935311,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/06/2018",-0.587150797429445,0.513497062750644,1.21664087283469,-1.27849916456037,-1.58446135113973,0.91315849543206,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/06/2018",-0.727261074718237,0.513497062750644,1.31486105775973,-1.27849916456037,-1.59432492619224,0.943785500660127,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/06/2018",-0.542004152525279,0.513497062750644,1.26575096529721,-1.18200201061206,-1.63871101392854,0.928471998046093,-0.597540116266429,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/06/2018",-0.176160650715658,0.61396749922134,0.725539948209456,-0.603019086922196,-1.19813799491639,0.844247733668909,-0.183149834620875,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/06/2018",0.364042307275571,0.756300617554825,0.1853289311217,-0.796013394818817,-0.601391704239494,0.775336971905758,0.530522317102025,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/06/2018",0.580434846643815,0.932123881378542,-0.158441716115962,0.0724609907159805,-0.042455784597217,0.782993723212775,1.42836792733406,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/06/2018",0.66450101301709,1.08282953608459,-0.453102270891102,-0.410024779025574,0.00850601984075533,0.775336971905758,2.13052923790014,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/06/2018",0.732999370802721,1.2000450453004,-0.600432548278671,-0.0240361632323305,-0.223287993893248,0.798307225826809,2.6600279311139,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"09/06/2018",1.14087595579898,1.28377040902598,-0.796872918128764,-0.313527625077263,0.207421450066389,0.760023469291725,2.61398456648662,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"09/06/2018",1.32924643970947,1.33400562726132,-0.796872918128764,0.265455298612602,0.00193030313908148,0.805963977133825,2.08448587327286,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"09/06/2018",1.57988815797053,1.44284860010458,-1.14064356536643,-0.313527625077263,0.240300033574758,0.67579920491454,2.25714849062517,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"09/06/2018",1.80717816335012,1.40098591824179,-0.895093103053811,0.747941068354157,0.179474654084275,0.798307225826809,1.60103054468637,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"09/06/2018",2.44078797286721,1.32563309088877,-0.895093103053811,0.747941068354157,0.0611117534541461,0.737053215370674,0.495989793631562,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"09/06/2018",2.53108126267554,1.28377040902598,-0.944203195516334,1.1339296841474,0.355375075854051,0.67579920491454,0.150664558926933,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"09/06/2018",1.87567652113575,1.20841758167296,-0.796872918128764,-0.506521932973885,0.925818499724256,0.698769458835591,-0.436388340070936,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"09/06/2018",0.511936488858184,1.07445699971203,-0.551322455816148,0.0724609907159805,0.925818499724256,0.721739712756641,-0.60905095742325,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"09/06/2018",-0.752169568458466,0.907006272260868,0.1853289311217,-0.120533317180641,-0.0572511471759831,0.905501744125043,-0.655094322050534,0.222756915131771,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"09/06/2018",-0.784861966492517,0.798163299417615,0.676429855746932,-0.217030471128952,0.62333553144726,0.989726008502228,-0.655094322050534,-0.0431550417005225,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"09/06/2018",0.0729242866866381,0.680947790201803,0.823760133134502,-0.410024779025574,0.925818499724256,0.93612874935311,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"09/06/2018",0.0573564780989946,0.655830181084129,0.381769300971793,-0.120533317180641,0.925818499724256,0.767680220598742,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"10/06/2018",-0.383212504931316,0.61396749922134,0.381769300971793,-0.217030471128952,0.925818499724256,0.729396464063658,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/06/2018",-0.551344837677865,0.57210481735855,0.627319763284409,-0.506521932973885,0.902803491268398,0.775336971905758,-0.655094322050534,0.311394234075869,-0.171881281153552,"Yes",0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/06/2018",-0.882939160594671,0.53024213549576,0.529099578359363,-0.410024779025574,0.925818499724256,0.706426210142608,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/06/2018",-0.901620530899844,0.480006917260413,0.971090410522072,-0.892510548767128,0.920886712198001,0.805963977133825,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/06/2018",-0.864257790289499,0.454889308142739,0.676429855746932,-0.0240361632323305,0.925818499724256,0.691112707528574,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/06/2018",-0.920301901205016,0.463261844515296,0.578209670821886,-0.313527625077263,0.925818499724256,0.668142453607524,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/06/2018",-0.798872994221397,0.454889308142739,0.627319763284409,-0.796013394818817,0.925818499724256,0.67579920491454,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/06/2018",-0.647865250921255,0.463261844515296,0.47998948589684,-1.08550485666375,0.925818499724256,0.62985869707244,-0.60905095742325,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/06/2018",-0.171490308139364,0.513497062750644,0.33265920850927,0.265455298612602,0.925818499724256,0.622201945765423,-0.332790769659547,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/06/2018",0.0884920952742815,0.53024213549576,0.33265920850927,-0.313527625077263,0.925818499724256,0.637515448379457,-0.263725722718621,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/06/2018",0.33134990924152,0.61396749922134,0.1853289311217,0.0724609907159805,0.925818499724256,0.65282895099349,0.288794652808785,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10/06/2018",0.536844982598414,0.706065399319477,-0.109331623653439,-0.217030471128952,0.907735278794653,0.614545194458406,0.703184934454339,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10/06/2018",1.10974033862369,0.865143590398079,-0.403992178428579,0.458449606509224,0.906091349619235,0.614545194458406,2.1650617613706,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10/06/2018",1.59234240484064,0.948868954123658,-0.502212363353625,-0.506521932973885,0.873212766110866,0.637515448379457,1.86577989129326,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"10/06/2018",1.95507234493273,0.9404964177511,-0.354882085966055,-0.603019086922196,0.925818499724256,0.706426210142608,1.16361858072718,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"10/06/2018",2.26175817410931,0.999104172359006,-0.453102270891102,-0.506521932973885,0.925818499724256,0.706426210142608,0.887358392963475,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"10/06/2018",2.49683208378273,0.999104172359006,-0.354882085966055,-0.120533317180641,0.925818499724256,0.752366717984708,0.691674093297518,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"10/06/2018",2.64939660794163,0.98235909961389,-0.305771993503532,-0.410024779025574,0.925818499724256,0.760023469291725,0.288794652808785,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"10/06/2018",2.54976263298072,0.9404964177511,-0.256661901041009,-0.410024779025574,0.925818499724256,0.752366717984708,-0.102573946523128,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"10/06/2018",2.39408454710428,0.881888663143194,-0.158441716115962,-0.699516240870507,0.925818499724256,0.744709966677691,-0.516964228168683,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"10/06/2018",2.4454583154435,0.831653444907847,-0.158441716115962,-0.410024779025574,0.925818499724256,0.698769458835591,-0.643583480893713,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"10/06/2018",2.01890036014207,0.773045690299941,-0.158441716115962,-0.217030471128952,0.925818499724256,0.65282895099349,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"10/06/2018",1.40864226350645,0.722810472064593,-0.158441716115962,0.0724609907159805,0.925818499724256,0.60688844315139,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"10/06/2018",0.718988343073842,0.672575253829245,-0.109331623653439,-0.217030471128952,0.925818499724256,0.583918189230339,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"11/06/2018",0.293987168631175,0.622340035593898,-0.0111114387283927,-0.313527625077263,0.925818499724256,0.583918189230339,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/06/2018",-0.271124283100283,0.580477353731108,0.0379986537341305,-0.410024779025574,0.925818499724256,0.568604686616306,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/06/2018",-0.585594016570681,0.53024213549576,0.0871087461966538,-0.217030471128952,0.925818499724256,0.545634432695256,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/06/2018",-0.773964500481167,0.496751990005528,0.136218838659177,-0.410024779025574,0.925818499724256,0.537977681388239,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/06/2018",-0.833122173114212,0.496751990005528,0.0871087461966538,-0.699516240870507,0.925818499724256,0.515007427467189,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/06/2018",-0.630740661474847,0.496751990005528,0.136218838659177,-0.506521932973885,0.925818499724256,0.537977681388239,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/06/2018",0.121184493308333,0.480006917260413,0.136218838659177,-0.892510548767128,0.925818499724256,0.522664178774205,-0.620561798580071,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/06/2018",1.40085835921263,0.521869599123202,0.0379986537341305,-0.603019086922196,0.925818499724256,0.515007427467189,-0.217682358091338,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/06/2018",2.56221687985083,0.655830181084129,-0.158441716115962,-0.217030471128952,0.925818499724256,0.553291184002272,0.760739140238444,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/06/2018",0.899574922690507,0.781418226672499,-0.502212363353625,-0.0240361632323305,0.743342361252807,0.499693924853155,1.38232456270678,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/06/2018",0.409188952179737,0.907006272260868,-0.551322455816148,-0.410024779025574,0.925818499724256,0.583918189230339,2.41830026682066,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/06/2018",0.588218750937637,0.865143590398079,-0.305771993503532,-0.313527625077263,0.925818499724256,0.660485702300507,1.10606437494307,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11/06/2018",0.739226494237779,0.865143590398079,-0.305771993503532,-0.506521932973885,0.925818499724256,0.660485702300507,0.288794652808785,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11/06/2018",0.473016967389075,0.907006272260868,-0.453102270891102,-0.506521932973885,0.925818499724256,0.62985869707244,0.542033158258846,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11/06/2018",0.538401763457178,0.923751345005984,-0.551322455816148,-0.699516240870507,0.925818499724256,0.591574940537356,0.461457270161099,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"11/06/2018",0.795270605153295,0.781418226672499,0.0871087461966538,-0.410024779025574,0.77293308641034,0.760023469291725,-0.263725722718621,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"11/06/2018",0.764134987978008,0.764673153927383,0.0871087461966538,0.0724609907159805,0.925818499724256,0.744709966677691,-0.493942545855041,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"11/06/2018",1.16111410696292,0.655830181084129,0.676429855746932,1.61641545388895,0.925818499724256,0.867217987589959,-0.528475069325504,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"11/06/2018",1.18602260070315,0.580477353731108,1.06931059544712,2.09890122363051,0.925818499724256,0.928471998046093,-0.516964228168683,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"11/06/2018",0.22393202998678,0.546987208240876,1.31486105775973,-0.506521932973885,0.352087217503214,0.974412505888194,-0.563007592795967,0.311394234075869,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"11/06/2018",0.857541839503869,0.521869599123202,1.26575096529721,-0.0240361632323305,0.925818499724256,0.93612874935311,-0.60905095742325,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"11/06/2018",1.42888041467038,0.513497062750644,1.16753078037216,-0.699516240870507,0.925818499724256,0.897844992818027,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"11/06/2018",0.603786559525281,0.513497062750644,0.872870225597025,-1.5679906264053,0.925818499724256,0.805963977133825,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"11/06/2018",-0.537333809948986,0.44651677177018,1.70774179745992,-0.892510548767128,-1.60583243042017,0.989726008502228,-0.655094322050534,2.9705138023988,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"12/06/2018",-0.403450656095252,0.429771699025065,1.75685188992244,-0.989007702715439,0.771289157234921,0.989726008502228,-0.655094322050534,0.754580828796358,-0.171881281153552,"Yes",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/06/2018",-0.428359149835482,0.404654089907391,1.6586317049974,-0.796013394818817,0.856773474356681,0.93612874935311,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/06/2018",-0.535777029090222,0.404654089907391,1.41308124268478,-0.506521932973885,0.925818499724256,0.874874738896976,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/06/2018",-0.81444080280904,0.387909017162275,1.41308124268478,-1.18200201061206,0.917598853847164,0.859561236282943,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/06/2018",-0.91096121605243,0.387909017162275,1.26575096529721,-0.892510548767128,0.925818499724256,0.813620728440842,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/06/2018",-0.674330525520249,0.362791408044601,1.41308124268478,-1.08550485666375,0.925818499724256,0.836590982361892,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/06/2018",0.0168801757711216,0.320928726181811,1.31486105775973,-0.699516240870507,0.925818499724256,0.767680220598742,-0.620561798580071,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/06/2018",1.31367863112182,0.354418871672043,0.921980318059549,-0.217030471128952,0.511548347518804,0.683455956221557,-0.091063105366307,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/06/2018",2.74903058290255,0.513497062750644,0.430879393434316,-0.603019086922196,0.886364199514213,0.660485702300507,0.82980418717937,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/06/2018",0.91514273127815,0.689320326574361,0.0871087461966538,-0.796013394818817,0.922530641373419,0.683455956221557,1.85426905013644,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/06/2018",0.376496554145686,0.773045690299941,-0.256661901041009,-0.603019086922196,0.924174570548838,0.60688844315139,1.96937746170465,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/06/2018",0.564867038056172,0.840025981280405,-0.207551808578486,0.844438222302468,0.858417403532099,0.683455956221557,2.29168101409563,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12/06/2018",0.73611293252025,0.932123881378542,-0.354882085966055,0.0724609907159805,0.925818499724256,0.698769458835591,1.98088830286147,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12/06/2018",0.756351083684187,1.07445699971203,-0.600432548278671,-0.892510548767128,0.925818499724256,0.698769458835591,3.00535316581853,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"12/06/2018",0.804611290305881,1.14878088540798,-0.649542640741195,0.458449606509224,0.861705261882936,0.660485702300507,0.94491259874758,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"12/06/2018",1.08638862574223,1.11631968157482,-0.796872918128764,0.940935376250778,0.888008128689632,0.622201945765423,1.175129421884,-0.13179236064462,-0.171881281153552,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
